,model,ds_type,noise_levels,n_samples,k_folds,regularization_value,TRE,TESTE,E_DIFF
2116,log_reg,moons,0.0,10,2,0.1,0.8888888888888888,0.0,0.8888888888888888
2117,log_reg,moons,0.0,10,2,1.0,0.8888888888888888,1.0,-0.11111111111111116
2118,log_reg,moons,0.0,10,2,10.0,1.0,1.0,0.0
2119,log_reg,moons,0.0,10,2,100.0,1.0,1.0,0.0
2120,log_reg,moons,0.0,10,2,1000.0,1.0,1.0,0.0
2121,log_reg,moons,0.0,10,3,0.001,0.5555555555555556,0.0,0.5555555555555556
2122,log_reg,moons,0.0,10,3,0.01,0.5555555555555556,0.0,0.5555555555555556
2123,log_reg,moons,0.0,10,3,0.1,0.7777777777777778,1.0,-0.2222222222222222
2124,log_reg,moons,0.0,10,3,1.0,0.8888888888888888,1.0,-0.11111111111111116
2125,log_reg,moons,0.0,10,3,10.0,1.0,1.0,0.0
2126,log_reg,moons,0.0,10,3,100.0,1.0,1.0,0.0
2127,log_reg,moons,0.0,10,3,1000.0,1.0,1.0,0.0
2128,log_reg,moons,0.0,10,4,0.001,0.5555555555555556,0.0,0.5555555555555556
2129,log_reg,moons,0.0,10,4,0.01,0.5555555555555556,0.0,0.5555555555555556
2130,log_reg,moons,0.0,10,4,0.1,0.7777777777777778,1.0,-0.2222222222222222
2131,log_reg,moons,0.0,10,4,1.0,0.8888888888888888,1.0,-0.11111111111111116
2132,log_reg,moons,0.0,10,4,10.0,1.0,1.0,0.0
2133,log_reg,moons,0.0,10,4,100.0,1.0,1.0,0.0
2134,log_reg,moons,0.0,10,4,1000.0,1.0,1.0,0.0
2135,log_reg,moons,0.0,10,5,0.001,0.5555555555555556,0.0,0.5555555555555556
2136,log_reg,moons,0.0,10,5,0.01,0.5555555555555556,0.0,0.5555555555555556
2137,log_reg,moons,0.0,10,5,0.1,0.7777777777777778,1.0,-0.2222222222222222
2138,log_reg,moons,0.0,10,5,1.0,0.8888888888888888,1.0,-0.11111111111111116
2139,log_reg,moons,0.0,10,5,10.0,1.0,1.0,0.0
2140,log_reg,moons,0.0,10,5,100.0,1.0,0.0,1.0
2141,log_reg,moons,0.0,10,5,1000.0,1.0,0.0,1.0
2142,log_reg,moons,0.0,10,6,0.001,0.5555555555555556,0.0,0.5555555555555556
2143,log_reg,moons,0.0,10,6,0.01,0.5555555555555556,0.0,0.5555555555555556
2144,log_reg,moons,0.0,10,6,0.1,0.7777777777777778,1.0,-0.2222222222222222
2145,log_reg,moons,0.0,10,6,1.0,0.7777777777777778,1.0,-0.2222222222222222
2146,log_reg,moons,0.0,10,6,10.0,1.0,1.0,0.0
2147,log_reg,moons,0.0,10,6,100.0,1.0,1.0,0.0
2148,log_reg,moons,0.0,10,6,1000.0,1.0,1.0,0.0
2149,log_reg,moons,0.0,10,7,0.001,0.5555555555555556,0.0,0.5555555555555556
2150,log_reg,moons,0.0,10,7,0.01,0.5555555555555556,0.0,0.5555555555555556
2151,log_reg,moons,0.0,10,7,0.1,0.8888888888888888,0.0,0.8888888888888888
2152,log_reg,moons,0.0,10,7,1.0,1.0,0.0,1.0
2153,log_reg,moons,0.0,10,7,10.0,1.0,0.0,1.0
2154,log_reg,moons,0.0,10,7,100.0,1.0,0.0,1.0
2155,log_reg,moons,0.0,10,7,1000.0,1.0,0.0,1.0
2156,log_reg,moons,0.0,10,8,0.001,0.5555555555555556,0.0,0.5555555555555556
2157,log_reg,moons,0.0,10,8,0.01,0.5555555555555556,0.0,0.5555555555555556
2158,log_reg,moons,0.0,10,8,0.1,0.7777777777777778,1.0,-0.2222222222222222
2159,log_reg,moons,0.0,10,8,1.0,0.8888888888888888,1.0,-0.11111111111111116
2160,log_reg,moons,0.0,10,8,10.0,1.0,1.0,0.0
2161,log_reg,moons,0.0,10,8,100.0,1.0,1.0,0.0
2162,log_reg,moons,0.0,10,8,1000.0,1.0,1.0,0.0
2163,log_reg,moons,0.0,10,9,0.001,0.5555555555555556,0.0,0.5555555555555556
2164,log_reg,moons,0.0,10,9,0.01,0.5555555555555556,0.0,0.5555555555555556
2165,log_reg,moons,0.0,10,9,0.1,0.8888888888888888,0.0,0.8888888888888888
2166,log_reg,moons,0.0,10,9,1.0,0.8888888888888888,0.0,0.8888888888888888
2167,log_reg,moons,0.0,10,9,10.0,1.0,1.0,0.0
2168,log_reg,moons,0.0,10,9,100.0,1.0,1.0,0.0
2169,log_reg,moons,0.0,10,9,1000.0,1.0,1.0,0.0
2170,log_reg,moons,0.0,50,0,0.001,0.5333333333333333,0.6,-0.06666666666666665
2171,log_reg,moons,0.0,50,0,0.01,0.5333333333333333,0.6,-0.06666666666666665
2172,log_reg,moons,0.0,50,0,0.1,0.8,0.8,0.0
2173,log_reg,moons,0.0,50,0,1.0,0.9333333333333333,1.0,-0.06666666666666665
2174,log_reg,moons,0.0,50,0,10.0,0.9555555555555556,1.0,-0.0444444444444444
2175,log_reg,moons,0.0,50,0,100.0,0.9555555555555556,1.0,-0.0444444444444444
2176,log_reg,moons,0.0,50,0,1000.0,0.9555555555555556,1.0,-0.0444444444444444
2177,log_reg,moons,0.0,50,1,0.001,0.5555555555555556,0.4,0.15555555555555556
2178,log_reg,moons,0.0,50,1,0.01,0.5555555555555556,0.4,0.15555555555555556
2179,log_reg,moons,0.0,50,1,0.1,0.8222222222222222,0.8,0.022222222222222143
2180,log_reg,moons,0.0,50,1,1.0,0.9333333333333333,1.0,-0.06666666666666665
2181,log_reg,moons,0.0,50,1,10.0,0.9555555555555556,1.0,-0.0444444444444444
2182,log_reg,moons,0.0,50,1,100.0,0.9333333333333333,1.0,-0.06666666666666665
2183,log_reg,moons,0.0,50,1,1000.0,0.9555555555555556,1.0,-0.0444444444444444
2184,log_reg,moons,0.0,50,2,0.001,0.5333333333333333,0.6,-0.06666666666666665
2185,log_reg,moons,0.0,50,2,0.01,0.5333333333333333,0.6,-0.06666666666666665
2186,log_reg,moons,0.0,50,2,0.1,0.7777777777777778,1.0,-0.2222222222222222
2187,log_reg,moons,0.0,50,2,1.0,0.9333333333333333,1.0,-0.06666666666666665
2188,log_reg,moons,0.0,50,2,10.0,0.9555555555555556,1.0,-0.0444444444444444
2189,log_reg,moons,0.0,50,2,100.0,0.9333333333333333,1.0,-0.06666666666666665
2190,log_reg,moons,0.0,50,2,1000.0,0.9555555555555556,1.0,-0.0444444444444444
2191,log_reg,moons,0.0,50,3,0.001,0.5555555555555556,0.4,0.15555555555555556
2192,log_reg,moons,0.0,50,3,0.01,0.5555555555555556,0.4,0.15555555555555556
2193,log_reg,moons,0.0,50,3,0.1,0.8,1.0,-0.19999999999999996
2194,log_reg,moons,0.0,50,3,1.0,0.9555555555555556,1.0,-0.0444444444444444
2195,log_reg,moons,0.0,50,3,10.0,0.9555555555555556,1.0,-0.0444444444444444
2196,log_reg,moons,0.0,50,3,100.0,0.9333333333333333,1.0,-0.06666666666666665
2197,log_reg,moons,0.0,50,3,1000.0,0.9555555555555556,1.0,-0.0444444444444444
2198,log_reg,moons,0.0,50,4,0.001,0.5333333333333333,0.6,-0.06666666666666665
2199,log_reg,moons,0.0,50,4,0.01,0.7111111111111111,0.6,0.11111111111111116
2200,log_reg,moons,0.0,50,4,0.1,0.8,0.8,0.0
2201,log_reg,moons,0.0,50,4,1.0,0.8888888888888888,0.8,0.0888888888888888
2202,log_reg,moons,0.0,50,4,10.0,0.9555555555555556,1.0,-0.0444444444444444
2203,log_reg,moons,0.0,50,4,100.0,0.9555555555555556,1.0,-0.0444444444444444
2204,log_reg,moons,0.0,50,4,1000.0,0.9555555555555556,1.0,-0.0444444444444444
2205,log_reg,moons,0.0,50,5,0.001,0.5555555555555556,0.4,0.15555555555555556
2206,log_reg,moons,0.0,50,5,0.01,0.5555555555555556,0.4,0.15555555555555556
2207,log_reg,moons,0.0,50,5,0.1,0.8444444444444444,0.4,0.4444444444444444
2208,log_reg,moons,0.0,50,5,1.0,0.8888888888888888,0.6,0.28888888888888886
2209,log_reg,moons,0.0,50,5,10.0,0.9777777777777777,0.8,0.1777777777777777
2210,log_reg,moons,0.0,50,5,100.0,0.9777777777777777,0.8,0.1777777777777777
2211,log_reg,moons,0.0,50,5,1000.0,0.9777777777777777,0.8,0.1777777777777777
2212,log_reg,moons,0.0,50,6,0.001,0.5555555555555556,0.4,0.15555555555555556
2213,log_reg,moons,0.0,50,6,0.01,0.5555555555555556,0.4,0.15555555555555556
2214,log_reg,moons,0.0,50,6,0.1,0.8222222222222222,0.6,0.2222222222222222
2215,log_reg,moons,0.0,50,6,1.0,0.8888888888888888,0.8,0.0888888888888888
2216,log_reg,moons,0.0,50,6,10.0,0.9555555555555556,1.0,-0.0444444444444444
2217,log_reg,moons,0.0,50,6,100.0,0.9555555555555556,1.0,-0.0444444444444444
2218,log_reg,moons,0.0,50,6,1000.0,0.9555555555555556,1.0,-0.0444444444444444
2219,log_reg,moons,0.0,50,7,0.001,0.5333333333333333,0.6,-0.06666666666666665
2220,log_reg,moons,0.0,50,7,0.01,0.6666666666666666,1.0,-0.33333333333333337
2221,log_reg,moons,0.0,50,7,0.1,0.8222222222222222,0.8,0.022222222222222143
2222,log_reg,moons,0.0,50,7,1.0,0.9555555555555556,0.8,0.15555555555555556
2223,log_reg,moons,0.0,50,7,10.0,0.9777777777777777,0.8,0.1777777777777777
2224,log_reg,moons,0.0,50,7,100.0,0.9777777777777777,0.8,0.1777777777777777
2225,log_reg,moons,0.0,50,7,1000.0,0.9777777777777777,0.8,0.1777777777777777
2226,log_reg,moons,0.0,50,8,0.001,0.5333333333333333,0.6,-0.06666666666666665
2227,log_reg,moons,0.0,50,8,0.01,0.6444444444444445,0.6,0.04444444444444451
2228,log_reg,moons,0.0,50,8,0.1,0.8,0.8,0.0
2229,log_reg,moons,0.0,50,8,1.0,0.9111111111111111,1.0,-0.0888888888888889
2230,log_reg,moons,0.0,50,8,10.0,0.9555555555555556,1.0,-0.0444444444444444
2231,log_reg,moons,0.0,50,8,100.0,0.9333333333333333,1.0,-0.06666666666666665
2232,log_reg,moons,0.0,50,8,1000.0,0.9555555555555556,1.0,-0.0444444444444444
2233,log_reg,moons,0.0,50,9,0.001,0.5111111111111111,0.8,-0.288888888888889
2234,log_reg,moons,0.0,50,9,0.01,0.8222222222222222,1.0,-0.1777777777777778
2235,log_reg,moons,0.0,50,9,0.1,0.8,1.0,-0.19999999999999996
2236,log_reg,moons,0.0,50,9,1.0,0.9555555555555556,1.0,-0.0444444444444444
2237,log_reg,moons,0.0,50,9,10.0,0.9777777777777777,0.8,0.1777777777777777
2238,log_reg,moons,0.0,50,9,100.0,1.0,0.8,0.19999999999999996
2239,log_reg,moons,0.0,50,9,1000.0,1.0,0.8,0.19999999999999996
2240,log_reg,moons,0.0,100,0,0.001,0.6111111111111112,0.5,0.11111111111111116
2241,log_reg,moons,0.0,100,0,0.01,0.6111111111111112,0.5,0.11111111111111116
2242,log_reg,moons,0.0,100,0,0.1,0.9,0.8,0.09999999999999998
2243,log_reg,moons,0.0,100,0,1.0,0.9222222222222223,0.9,0.022222222222222254
2244,log_reg,moons,0.0,100,0,10.0,0.9555555555555556,1.0,-0.0444444444444444
2245,log_reg,moons,0.0,100,0,100.0,0.9444444444444444,1.0,-0.05555555555555558
2246,log_reg,moons,0.0,100,0,1000.0,0.9444444444444444,1.0,-0.05555555555555558
2247,log_reg,moons,0.0,100,1,0.001,0.6111111111111112,0.5,0.11111111111111116
2248,log_reg,moons,0.0,100,1,0.01,0.6111111111111112,0.5,0.11111111111111116
2249,log_reg,moons,0.0,100,1,0.1,0.8777777777777778,1.0,-0.12222222222222223
2250,log_reg,moons,0.0,100,1,1.0,0.9,0.9,0.0
2251,log_reg,moons,0.0,100,1,10.0,0.9555555555555556,0.9,0.05555555555555558
2252,log_reg,moons,0.0,100,1,100.0,0.9555555555555556,1.0,-0.0444444444444444
2253,log_reg,moons,0.0,100,1,1000.0,0.9555555555555556,1.0,-0.0444444444444444
2254,log_reg,moons,0.0,100,2,0.001,0.6111111111111112,0.5,0.11111111111111116
2255,log_reg,moons,0.0,100,2,0.01,0.6111111111111112,0.5,0.11111111111111116
2256,log_reg,moons,0.0,100,2,0.1,0.9222222222222223,0.6,0.3222222222222223
2257,log_reg,moons,0.0,100,2,1.0,0.9111111111111111,0.7,0.21111111111111114
2258,log_reg,moons,0.0,100,2,10.0,0.9777777777777777,0.7,0.2777777777777778
2259,log_reg,moons,0.0,100,2,100.0,0.9777777777777777,0.8,0.1777777777777777
2260,log_reg,moons,0.0,100,2,1000.0,0.9777777777777777,0.8,0.1777777777777777
2261,log_reg,moons,0.0,100,3,0.001,0.6111111111111112,0.5,0.11111111111111116
2262,log_reg,moons,0.0,100,3,0.01,0.6111111111111112,0.5,0.11111111111111116
2263,log_reg,moons,0.0,100,3,0.1,0.9111111111111111,0.7,0.21111111111111114
2264,log_reg,moons,0.0,100,3,1.0,0.9111111111111111,0.8,0.11111111111111105
2265,log_reg,moons,0.0,100,3,10.0,0.9444444444444444,0.9,0.0444444444444444
2266,log_reg,moons,0.0,100,3,100.0,0.9555555555555556,0.9,0.05555555555555558
2267,log_reg,moons,0.0,100,3,1000.0,0.9666666666666667,0.9,0.06666666666666665
2268,log_reg,moons,0.0,100,4,0.001,0.5888888888888889,0.7,-0.11111111111111105
2269,log_reg,moons,0.0,100,4,0.01,0.5888888888888889,0.7,-0.11111111111111105
2270,log_reg,moons,0.0,100,4,0.1,0.9,0.9,0.0
2271,log_reg,moons,0.0,100,4,1.0,0.8888888888888888,1.0,-0.11111111111111116
2272,log_reg,moons,0.0,100,4,10.0,0.9444444444444444,1.0,-0.05555555555555558
2273,log_reg,moons,0.0,100,4,100.0,0.9555555555555556,1.0,-0.0444444444444444
2274,log_reg,moons,0.0,100,4,1000.0,0.9555555555555556,1.0,-0.0444444444444444
2275,log_reg,moons,0.0,100,5,0.001,0.6222222222222222,0.4,0.2222222222222222
2276,log_reg,moons,0.0,100,5,0.01,0.6222222222222222,0.4,0.2222222222222222
2277,log_reg,moons,0.0,100,5,0.1,0.8888888888888888,0.9,-0.011111111111111183
2278,log_reg,moons,0.0,100,5,1.0,0.9333333333333333,0.9,0.033333333333333326
2279,log_reg,moons,0.0,100,5,10.0,0.9777777777777777,0.8,0.1777777777777777
2280,log_reg,moons,0.0,100,5,100.0,0.9777777777777777,0.8,0.1777777777777777
2281,log_reg,moons,0.0,100,5,1000.0,0.9666666666666667,0.8,0.16666666666666663
2282,log_reg,moons,0.0,100,6,0.001,0.5888888888888889,0.7,-0.11111111111111105
2283,log_reg,moons,0.0,100,6,0.01,0.5888888888888889,0.7,-0.11111111111111105
2284,log_reg,moons,0.0,100,6,0.1,0.8888888888888888,1.0,-0.11111111111111116
2285,log_reg,moons,0.0,100,6,1.0,0.9,1.0,-0.09999999999999998
2286,log_reg,moons,0.0,100,6,10.0,0.9555555555555556,1.0,-0.0444444444444444
2287,log_reg,moons,0.0,100,6,100.0,0.9555555555555556,1.0,-0.0444444444444444
2288,log_reg,moons,0.0,100,6,1000.0,0.9555555555555556,1.0,-0.0444444444444444
2289,log_reg,moons,0.0,100,7,0.001,0.6,0.6,0.0
2290,log_reg,moons,0.0,100,7,0.01,0.6,0.6,0.0
2291,log_reg,moons,0.0,100,7,0.1,0.8777777777777778,1.0,-0.12222222222222223
2292,log_reg,moons,0.0,100,7,1.0,0.9,0.9,0.0
2293,log_reg,moons,0.0,100,7,10.0,0.9555555555555556,0.9,0.05555555555555558
2294,log_reg,moons,0.0,100,7,100.0,0.9555555555555556,1.0,-0.0444444444444444
2295,log_reg,moons,0.0,100,7,1000.0,0.9444444444444444,1.0,-0.05555555555555558
2296,log_reg,moons,0.0,100,8,0.001,0.5777777777777777,0.8,-0.22222222222222232
2297,log_reg,moons,0.0,100,8,0.01,0.5777777777777777,0.8,-0.22222222222222232
2298,log_reg,moons,0.0,100,8,0.1,0.8555555555555555,1.0,-0.1444444444444445
2299,log_reg,moons,0.0,100,8,1.0,0.8888888888888888,1.0,-0.11111111111111116
2300,log_reg,moons,0.0,100,8,10.0,0.9666666666666667,1.0,-0.033333333333333326
2301,log_reg,moons,0.0,100,8,100.0,0.9555555555555556,1.0,-0.0444444444444444
2302,log_reg,moons,0.0,100,8,1000.0,0.9555555555555556,1.0,-0.0444444444444444
2303,log_reg,moons,0.0,100,9,0.001,0.5777777777777777,0.8,-0.22222222222222232
2304,log_reg,moons,0.0,100,9,0.01,0.5777777777777777,0.8,-0.22222222222222232
2305,log_reg,moons,0.0,100,9,0.1,0.8555555555555555,1.0,-0.1444444444444445
2306,log_reg,moons,0.0,100,9,1.0,0.9,1.0,-0.09999999999999998
2307,log_reg,moons,0.0,100,9,10.0,0.9555555555555556,1.0,-0.0444444444444444
2308,log_reg,moons,0.0,100,9,100.0,0.9555555555555556,1.0,-0.0444444444444444
2309,log_reg,moons,0.0,100,9,1000.0,0.9555555555555556,1.0,-0.0444444444444444
2310,log_reg,moons,0.0,1000,0,0.001,0.8077777777777778,0.79,0.01777777777777778
2311,log_reg,moons,0.0,1000,0,0.01,0.8266666666666667,0.84,-0.013333333333333308
2312,log_reg,moons,0.0,1000,0,0.1,0.8666666666666667,0.93,-0.06333333333333335
2313,log_reg,moons,0.0,1000,0,1.0,0.8833333333333333,0.95,-0.06666666666666665
2314,log_reg,moons,0.0,1000,0,10.0,0.8855555555555555,0.95,-0.06444444444444442
2315,log_reg,moons,0.0,1000,0,100.0,0.8866666666666667,0.95,-0.06333333333333324
2316,log_reg,moons,0.0,1000,0,1000.0,0.8866666666666667,0.95,-0.06333333333333324
2317,log_reg,moons,0.0,1000,1,0.001,0.7966666666666666,0.78,0.016666666666666607
2318,log_reg,moons,0.0,1000,1,0.01,0.8277777777777777,0.84,-0.012222222222222245
2319,log_reg,moons,0.0,1000,1,0.1,0.8688888888888889,0.88,-0.011111111111111072
2320,log_reg,moons,0.0,1000,1,1.0,0.89,0.9,-0.010000000000000009
2321,log_reg,moons,0.0,1000,1,10.0,0.8922222222222222,0.9,-0.007777777777777772
2322,log_reg,moons,0.0,1000,1,100.0,0.8922222222222222,0.9,-0.007777777777777772
2323,log_reg,moons,0.0,1000,1,1000.0,0.8922222222222222,0.9,-0.007777777777777772
2324,log_reg,moons,0.0,1000,2,0.001,0.8111111111111111,0.77,0.0411111111111111
2325,log_reg,moons,0.0,1000,2,0.01,0.8333333333333334,0.8,0.033333333333333326
2326,log_reg,moons,0.0,1000,2,0.1,0.8766666666666667,0.83,0.046666666666666745
2327,log_reg,moons,0.0,1000,2,1.0,0.8933333333333333,0.87,0.023333333333333317
2328,log_reg,moons,0.0,1000,2,10.0,0.8955555555555555,0.87,0.025555555555555554
2329,log_reg,moons,0.0,1000,2,100.0,0.8955555555555555,0.87,0.025555555555555554
2330,log_reg,moons,0.0,1000,2,1000.0,0.8955555555555555,0.87,0.025555555555555554
2331,log_reg,moons,0.0,1000,3,0.001,0.8,0.76,0.040000000000000036
2332,log_reg,moons,0.0,1000,3,0.01,0.8311111111111111,0.82,0.011111111111111183
2333,log_reg,moons,0.0,1000,3,0.1,0.8711111111111111,0.86,0.011111111111111072
2334,log_reg,moons,0.0,1000,3,1.0,0.8933333333333333,0.87,0.023333333333333317
2335,log_reg,moons,0.0,1000,3,10.0,0.9011111111111111,0.87,0.03111111111111109
2336,log_reg,moons,0.0,1000,3,100.0,0.9011111111111111,0.87,0.03111111111111109
2337,log_reg,moons,0.0,1000,3,1000.0,0.9011111111111111,0.87,0.03111111111111109
2338,log_reg,moons,0.0,1000,4,0.001,0.8044444444444444,0.82,-0.015555555555555545
2339,log_reg,moons,0.0,1000,4,0.01,0.8333333333333334,0.83,0.0033333333333334103
2340,log_reg,moons,0.0,1000,4,0.1,0.8766666666666667,0.87,0.00666666666666671
2341,log_reg,moons,0.0,1000,4,1.0,0.8922222222222222,0.89,0.0022222222222222365
2342,log_reg,moons,0.0,1000,4,10.0,0.8944444444444445,0.9,-0.005555555555555536
2343,log_reg,moons,0.0,1000,4,100.0,0.8944444444444445,0.9,-0.005555555555555536
2344,log_reg,moons,0.0,1000,4,1000.0,0.8944444444444445,0.9,-0.005555555555555536
2345,log_reg,moons,0.0,1000,5,0.001,0.8077777777777778,0.77,0.0377777777777778
2346,log_reg,moons,0.0,1000,5,0.01,0.8377777777777777,0.77,0.06777777777777771
2347,log_reg,moons,0.0,1000,5,0.1,0.8766666666666667,0.83,0.046666666666666745
2348,log_reg,moons,0.0,1000,5,1.0,0.8966666666666666,0.85,0.046666666666666634
2349,log_reg,moons,0.0,1000,5,10.0,0.8988888888888888,0.85,0.04888888888888887
2350,log_reg,moons,0.0,1000,5,100.0,0.9,0.85,0.050000000000000044
2351,log_reg,moons,0.0,1000,5,1000.0,0.9,0.85,0.050000000000000044
2352,log_reg,moons,0.0,1000,6,0.001,0.8,0.87,-0.06999999999999995
2353,log_reg,moons,0.0,1000,6,0.01,0.8266666666666667,0.88,-0.053333333333333344
2354,log_reg,moons,0.0,1000,6,0.1,0.8677777777777778,0.94,-0.07222222222222219
2355,log_reg,moons,0.0,1000,6,1.0,0.8866666666666667,0.94,-0.05333333333333323
2356,log_reg,moons,0.0,1000,6,10.0,0.8888888888888888,0.94,-0.05111111111111111
2357,log_reg,moons,0.0,1000,6,100.0,0.8888888888888888,0.94,-0.05111111111111111
2358,log_reg,moons,0.0,1000,6,1000.0,0.8888888888888888,0.94,-0.05111111111111111
2359,log_reg,moons,0.0,1000,7,0.001,0.8177777777777778,0.75,0.06777777777777783
2360,log_reg,moons,0.0,1000,7,0.01,0.8377777777777777,0.78,0.057777777777777706
2361,log_reg,moons,0.0,1000,7,0.1,0.88,0.82,0.06000000000000005
2362,log_reg,moons,0.0,1000,7,1.0,0.8977777777777778,0.83,0.06777777777777783
2363,log_reg,moons,0.0,1000,7,10.0,0.9,0.83,0.07000000000000006
2364,log_reg,moons,0.0,1000,7,100.0,0.9011111111111111,0.83,0.07111111111111112
2365,log_reg,moons,0.0,1000,7,1000.0,0.9011111111111111,0.83,0.07111111111111112
2366,log_reg,moons,0.0,1000,8,0.001,0.8,0.84,-0.039999999999999925
2367,log_reg,moons,0.0,1000,8,0.01,0.8255555555555556,0.88,-0.054444444444444406
2368,log_reg,moons,0.0,1000,8,0.1,0.8711111111111111,0.91,-0.03888888888888897
2369,log_reg,moons,0.0,1000,8,1.0,0.8866666666666667,0.93,-0.043333333333333335
2370,log_reg,moons,0.0,1000,8,10.0,0.8888888888888888,0.93,-0.04111111111111121
2371,log_reg,moons,0.0,1000,8,100.0,0.89,0.93,-0.040000000000000036
2372,log_reg,moons,0.0,1000,8,1000.0,0.89,0.93,-0.040000000000000036
2373,log_reg,moons,0.0,1000,9,0.001,0.7955555555555556,0.78,0.015555555555555545
2374,log_reg,moons,0.0,1000,9,0.01,0.8311111111111111,0.81,0.02111111111111108
2375,log_reg,moons,0.0,1000,9,0.1,0.8666666666666667,0.88,-0.013333333333333308
2376,log_reg,moons,0.0,1000,9,1.0,0.8922222222222222,0.88,0.012222222222222245
2377,log_reg,moons,0.0,1000,9,10.0,0.8955555555555555,0.89,0.005555555555555536
2378,log_reg,moons,0.0,1000,9,100.0,0.8966666666666666,0.89,0.006666666666666599
2379,log_reg,moons,0.0,1000,9,1000.0,0.8966666666666666,0.89,0.006666666666666599
2380,log_reg,moons,0.0,10000,0,0.001,0.8243333333333334,0.834,-0.009666666666666601
2381,log_reg,moons,0.0,10000,0,0.01,0.8712222222222222,0.875,-0.003777777777777769
2382,log_reg,moons,0.0,10000,0,0.1,0.8894444444444445,0.894,-0.004555555555555535
2383,log_reg,moons,0.0,10000,0,1.0,0.8927777777777778,0.899,-0.00622222222222224
2384,log_reg,moons,0.0,10000,0,10.0,0.8933333333333333,0.899,-0.005666666666666709
2385,log_reg,moons,0.0,10000,0,100.0,0.8933333333333333,0.899,-0.005666666666666709
2386,log_reg,moons,0.0,10000,0,1000.0,0.8933333333333333,0.899,-0.005666666666666709
2387,log_reg,moons,0.0,10000,1,0.001,0.827,0.806,0.020999999999999908
2388,log_reg,moons,0.0,10000,1,0.01,0.8715555555555555,0.866,0.005555555555555536
2389,log_reg,moons,0.0,10000,1,0.1,0.8905555555555555,0.879,0.011555555555555541
2390,log_reg,moons,0.0,10000,1,1.0,0.8944444444444445,0.88,0.014444444444444482
2391,log_reg,moons,0.0,10000,1,10.0,0.8948888888888888,0.88,0.01488888888888884
2392,log_reg,moons,0.0,10000,1,100.0,0.8948888888888888,0.88,0.01488888888888884
2393,log_reg,moons,0.0,10000,1,1000.0,0.8948888888888888,0.88,0.01488888888888884
2394,log_reg,moons,0.0,10000,2,0.001,0.8246666666666667,0.829,-0.0043333333333333
2395,log_reg,moons,0.0,10000,2,0.01,0.871,0.877,-0.006000000000000005
2396,log_reg,moons,0.0,10000,2,0.1,0.8896666666666667,0.893,-0.0033333333333332993
2397,log_reg,moons,0.0,10000,2,1.0,0.8934444444444445,0.895,-0.0015555555555555323
2398,log_reg,moons,0.0,10000,2,10.0,0.8938888888888888,0.895,-0.0011111111111111738
2399,log_reg,moons,0.0,10000,2,100.0,0.8938888888888888,0.895,-0.0011111111111111738
2400,log_reg,moons,0.0,10000,2,1000.0,0.894,0.895,-0.0010000000000000009
2401,log_reg,moons,0.0,10000,3,0.001,0.8243333333333334,0.837,-0.012666666666666604
2402,log_reg,moons,0.0,10000,3,0.01,0.8717777777777778,0.87,0.001777777777777767
2403,log_reg,moons,0.0,10000,3,0.1,0.8895555555555555,0.892,-0.0024444444444444713
2404,log_reg,moons,0.0,10000,3,1.0,0.8928888888888888,0.897,-0.0041111111111111764
2405,log_reg,moons,0.0,10000,3,10.0,0.8933333333333333,0.898,-0.004666666666666708
2406,log_reg,moons,0.0,10000,3,100.0,0.8933333333333333,0.898,-0.004666666666666708
2407,log_reg,moons,0.0,10000,3,1000.0,0.8933333333333333,0.898,-0.004666666666666708
2408,log_reg,moons,0.0,10000,4,0.001,0.8253333333333334,0.816,0.009333333333333416
2409,log_reg,moons,0.0,10000,4,0.01,0.8711111111111111,0.867,0.004111111111111065
2410,log_reg,moons,0.0,10000,4,0.1,0.8896666666666667,0.886,0.003666666666666707
2411,log_reg,moons,0.0,10000,4,1.0,0.8932222222222223,0.889,0.004222222222222238
2412,log_reg,moons,0.0,10000,4,10.0,0.8936666666666667,0.889,0.004666666666666708
2413,log_reg,moons,0.0,10000,4,100.0,0.8937777777777778,0.889,0.00477777777777777
2414,log_reg,moons,0.0,10000,4,1000.0,0.8937777777777778,0.889,0.00477777777777777
2415,log_reg,moons,0.0,10000,5,0.001,0.8248888888888889,0.824,0.000888888888888939
2416,log_reg,moons,0.0,10000,5,0.01,0.8715555555555555,0.868,0.003555555555555534
2417,log_reg,moons,0.0,10000,5,0.1,0.8898888888888888,0.887,0.0028888888888888298
2418,log_reg,moons,0.0,10000,5,1.0,0.8933333333333333,0.891,0.0023333333333332984
2419,log_reg,moons,0.0,10000,5,10.0,0.8938888888888888,0.891,0.0028888888888888298
2420,log_reg,moons,0.0,10000,5,100.0,0.8938888888888888,0.891,0.0028888888888888298
2421,log_reg,moons,0.0,10000,5,1000.0,0.8938888888888888,0.891,0.0028888888888888298
2422,log_reg,moons,0.0,10000,6,0.001,0.8247777777777778,0.823,0.001777777777777878
2423,log_reg,moons,0.0,10000,6,0.01,0.8694444444444445,0.884,-0.014555555555555544
2424,log_reg,moons,0.0,10000,6,0.1,0.8874444444444445,0.906,-0.018555555555555547
2425,log_reg,moons,0.0,10000,6,1.0,0.8907777777777778,0.911,-0.020222222222222253
2426,log_reg,moons,0.0,10000,6,10.0,0.8913333333333333,0.911,-0.01966666666666672
2427,log_reg,moons,0.0,10000,6,100.0,0.8913333333333333,0.911,-0.01966666666666672
