,model,ds_type,noise_levels,n_samples,k_folds,k,TRE,TESTE,E_DIFF
362,knn,circles,0.0,1000,6,5,1.0,1.0,0.0
363,knn,circles,0.0,1000,6,11,1.0,1.0,0.0
364,knn,circles,0.0,1000,6,21,1.0,1.0,0.0
365,knn,circles,0.0,1000,6,31,1.0,1.0,0.0
366,knn,circles,0.0,1000,6,41,0.9988888888888889,1.0,-0.0011111111111110628
367,knn,circles,0.0,1000,6,51,0.9944444444444445,0.98,0.014444444444444482
368,knn,circles,0.0,1000,6,53,0.9922222222222222,0.99,0.0022222222222222365
369,knn,circles,0.0,1000,6,55,0.9911111111111112,0.99,0.0011111111111111738
370,knn,circles,0.0,1000,7,1,1.0,1.0,0.0
371,knn,circles,0.0,1000,7,3,1.0,1.0,0.0
372,knn,circles,0.0,1000,7,5,1.0,1.0,0.0
373,knn,circles,0.0,1000,7,11,1.0,1.0,0.0
374,knn,circles,0.0,1000,7,21,1.0,1.0,0.0
375,knn,circles,0.0,1000,7,31,1.0,1.0,0.0
376,knn,circles,0.0,1000,7,41,0.9955555555555555,0.98,0.015555555555555545
377,knn,circles,0.0,1000,7,51,0.9722222222222222,0.96,0.012222222222222245
378,knn,circles,0.0,1000,7,53,0.9666666666666667,0.94,0.026666666666666727
379,knn,circles,0.0,1000,7,55,0.9633333333333334,0.93,0.033333333333333326
380,knn,circles,0.0,1000,8,1,1.0,1.0,0.0
381,knn,circles,0.0,1000,8,3,1.0,1.0,0.0
382,knn,circles,0.0,1000,8,5,1.0,1.0,0.0
383,knn,circles,0.0,1000,8,11,1.0,1.0,0.0
384,knn,circles,0.0,1000,8,21,1.0,1.0,0.0
385,knn,circles,0.0,1000,8,31,1.0,1.0,0.0
386,knn,circles,0.0,1000,8,41,1.0,1.0,0.0
387,knn,circles,0.0,1000,8,51,1.0,1.0,0.0
388,knn,circles,0.0,1000,8,53,0.9988888888888889,1.0,-0.0011111111111110628
389,knn,circles,0.0,1000,8,55,0.9966666666666667,1.0,-0.0033333333333332993
390,knn,circles,0.0,1000,9,1,1.0,1.0,0.0
391,knn,circles,0.0,1000,9,3,1.0,1.0,0.0
392,knn,circles,0.0,1000,9,5,1.0,1.0,0.0
393,knn,circles,0.0,1000,9,11,1.0,1.0,0.0
394,knn,circles,0.0,1000,9,21,1.0,1.0,0.0
395,knn,circles,0.0,1000,9,31,1.0,1.0,0.0
396,knn,circles,0.0,1000,9,41,0.9911111111111112,0.95,0.04111111111111121
397,knn,circles,0.0,1000,9,51,0.9811111111111112,0.95,0.0311111111111112
398,knn,circles,0.0,1000,9,53,0.9733333333333334,0.96,0.01333333333333342
399,knn,circles,0.0,1000,9,55,0.9755555555555555,0.95,0.025555555555555554
400,knn,circles,0.0,10000,0,1,1.0,1.0,0.0
401,knn,circles,0.0,10000,0,3,1.0,1.0,0.0
402,knn,circles,0.0,10000,0,5,1.0,1.0,0.0
403,knn,circles,0.0,10000,0,11,1.0,1.0,0.0
404,knn,circles,0.0,10000,0,21,1.0,1.0,0.0
405,knn,circles,0.0,10000,0,31,1.0,1.0,0.0
406,knn,circles,0.0,10000,0,41,1.0,1.0,0.0
407,knn,circles,0.0,10000,0,51,1.0,1.0,0.0
408,knn,circles,0.0,10000,0,53,1.0,1.0,0.0
409,knn,circles,0.0,10000,0,55,1.0,1.0,0.0
410,knn,circles,0.0,10000,1,1,1.0,1.0,0.0
411,knn,circles,0.0,10000,1,3,1.0,1.0,0.0
412,knn,circles,0.0,10000,1,5,1.0,1.0,0.0
413,knn,circles,0.0,10000,1,11,1.0,1.0,0.0
414,knn,circles,0.0,10000,1,21,1.0,1.0,0.0
415,knn,circles,0.0,10000,1,31,1.0,1.0,0.0
416,knn,circles,0.0,10000,1,41,1.0,1.0,0.0
417,knn,circles,0.0,10000,1,51,1.0,1.0,0.0
418,knn,circles,0.0,10000,1,53,1.0,1.0,0.0
419,knn,circles,0.0,10000,1,55,1.0,1.0,0.0
420,knn,circles,0.0,10000,2,1,1.0,1.0,0.0
421,knn,circles,0.0,10000,2,3,1.0,1.0,0.0
422,knn,circles,0.0,10000,2,5,1.0,1.0,0.0
423,knn,circles,0.0,10000,2,11,1.0,1.0,0.0
424,knn,circles,0.0,10000,2,21,1.0,1.0,0.0
425,knn,circles,0.0,10000,2,31,1.0,1.0,0.0
426,knn,circles,0.0,10000,2,41,1.0,1.0,0.0
427,knn,circles,0.0,10000,2,51,1.0,1.0,0.0
428,knn,circles,0.0,10000,2,53,1.0,1.0,0.0
429,knn,circles,0.0,10000,2,55,1.0,1.0,0.0
430,knn,circles,0.0,10000,3,1,1.0,1.0,0.0
431,knn,circles,0.0,10000,3,3,1.0,1.0,0.0
432,knn,circles,0.0,10000,3,5,1.0,1.0,0.0
433,knn,circles,0.0,10000,3,11,1.0,1.0,0.0
434,knn,circles,0.0,10000,3,21,1.0,1.0,0.0
435,knn,circles,0.0,10000,3,31,1.0,1.0,0.0
436,knn,circles,0.0,10000,3,41,1.0,1.0,0.0
437,knn,circles,0.0,10000,3,51,1.0,1.0,0.0
438,knn,circles,0.0,10000,3,53,1.0,1.0,0.0
439,knn,circles,0.0,10000,3,55,1.0,1.0,0.0
440,knn,circles,0.0,10000,4,1,1.0,1.0,0.0
441,knn,circles,0.0,10000,4,3,1.0,1.0,0.0
442,knn,circles,0.0,10000,4,5,1.0,1.0,0.0
443,knn,circles,0.0,10000,4,11,1.0,1.0,0.0
444,knn,circles,0.0,10000,4,21,1.0,1.0,0.0
445,knn,circles,0.0,10000,4,31,1.0,1.0,0.0
446,knn,circles,0.0,10000,4,41,1.0,1.0,0.0
447,knn,circles,0.0,10000,4,51,1.0,1.0,0.0
448,knn,circles,0.0,10000,4,53,1.0,1.0,0.0
449,knn,circles,0.0,10000,4,55,1.0,1.0,0.0
450,knn,circles,0.0,10000,5,1,1.0,1.0,0.0
451,knn,circles,0.0,10000,5,3,1.0,1.0,0.0
452,knn,circles,0.0,10000,5,5,1.0,1.0,0.0
453,knn,circles,0.0,10000,5,11,1.0,1.0,0.0
454,knn,circles,0.0,10000,5,21,1.0,1.0,0.0
455,knn,circles,0.0,10000,5,31,1.0,1.0,0.0
456,knn,circles,0.0,10000,5,41,1.0,1.0,0.0
457,knn,circles,0.0,10000,5,51,1.0,1.0,0.0
458,knn,circles,0.0,10000,5,53,1.0,1.0,0.0
459,knn,circles,0.0,10000,5,55,1.0,1.0,0.0
460,knn,circles,0.0,10000,6,1,1.0,1.0,0.0
461,knn,circles,0.0,10000,6,3,1.0,1.0,0.0
462,knn,circles,0.0,10000,6,5,1.0,1.0,0.0
463,knn,circles,0.0,10000,6,11,1.0,1.0,0.0
464,knn,circles,0.0,10000,6,21,1.0,1.0,0.0
465,knn,circles,0.0,10000,6,31,1.0,1.0,0.0
466,knn,circles,0.0,10000,6,41,1.0,1.0,0.0
467,knn,circles,0.0,10000,6,51,1.0,1.0,0.0
468,knn,circles,0.0,10000,6,53,1.0,1.0,0.0
469,knn,circles,0.0,10000,6,55,1.0,1.0,0.0
470,knn,circles,0.0,10000,7,1,1.0,1.0,0.0
471,knn,circles,0.0,10000,7,3,1.0,1.0,0.0
472,knn,circles,0.0,10000,7,5,1.0,1.0,0.0
473,knn,circles,0.0,10000,7,11,1.0,1.0,0.0
474,knn,circles,0.0,10000,7,21,1.0,1.0,0.0
475,knn,circles,0.0,10000,7,31,1.0,1.0,0.0
476,knn,circles,0.0,10000,7,41,1.0,1.0,0.0
477,knn,circles,0.0,10000,7,51,1.0,1.0,0.0
478,knn,circles,0.0,10000,7,53,1.0,1.0,0.0
479,knn,circles,0.0,10000,7,55,1.0,1.0,0.0
480,knn,circles,0.0,10000,8,1,1.0,1.0,0.0
481,knn,circles,0.0,10000,8,3,1.0,1.0,0.0
482,knn,circles,0.0,10000,8,5,1.0,1.0,0.0
483,knn,circles,0.0,10000,8,11,1.0,1.0,0.0
484,knn,circles,0.0,10000,8,21,1.0,1.0,0.0
485,knn,circles,0.0,10000,8,31,1.0,1.0,0.0
486,knn,circles,0.0,10000,8,41,1.0,1.0,0.0
487,knn,circles,0.0,10000,8,51,1.0,1.0,0.0
488,knn,circles,0.0,10000,8,53,1.0,1.0,0.0
489,knn,circles,0.0,10000,8,55,1.0,1.0,0.0
490,knn,circles,0.0,10000,9,1,1.0,1.0,0.0
491,knn,circles,0.0,10000,9,3,1.0,1.0,0.0
492,knn,circles,0.0,10000,9,5,1.0,1.0,0.0
493,knn,circles,0.0,10000,9,11,1.0,1.0,0.0
494,knn,circles,0.0,10000,9,21,1.0,1.0,0.0
495,knn,circles,0.0,10000,9,31,1.0,1.0,0.0
496,knn,circles,0.0,10000,9,41,1.0,1.0,0.0
497,knn,circles,0.0,10000,9,51,1.0,1.0,0.0
498,knn,circles,0.0,10000,9,53,1.0,1.0,0.0
499,knn,circles,0.0,10000,9,55,1.0,1.0,0.0
500,knn,circles,0.1,10,0,1,1.0,1.0,0.0
501,knn,circles,0.1,10,0,3,0.8888888888888888,0.0,0.8888888888888888
502,knn,circles,0.1,10,0,5,0.5555555555555556,1.0,-0.4444444444444444
503,knn,circles,0.1,10,0,11,0.5555555555555556,1.0,-0.4444444444444444
504,knn,circles,0.1,10,0,21,0.5555555555555556,1.0,-0.4444444444444444
505,knn,circles,0.1,10,0,31,0.5555555555555556,1.0,-0.4444444444444444
506,knn,circles,0.1,10,0,41,0.5555555555555556,1.0,-0.4444444444444444
507,knn,circles,0.1,10,0,51,0.5555555555555556,1.0,-0.4444444444444444
508,knn,circles,0.1,10,0,53,0.5555555555555556,1.0,-0.4444444444444444
509,knn,circles,0.1,10,0,55,0.5555555555555556,1.0,-0.4444444444444444
510,knn,circles,0.1,10,1,1,1.0,0.0,1.0
511,knn,circles,0.1,10,1,3,0.7777777777777778,0.0,0.7777777777777778
512,knn,circles,0.1,10,1,5,0.6666666666666666,0.0,0.6666666666666666
513,knn,circles,0.1,10,1,11,0.6666666666666666,0.0,0.6666666666666666
514,knn,circles,0.1,10,1,21,0.6666666666666666,0.0,0.6666666666666666
515,knn,circles,0.1,10,1,31,0.6666666666666666,0.0,0.6666666666666666
516,knn,circles,0.1,10,1,41,0.6666666666666666,0.0,0.6666666666666666
517,knn,circles,0.1,10,1,51,0.6666666666666666,0.0,0.6666666666666666
518,knn,circles,0.1,10,1,53,0.6666666666666666,0.0,0.6666666666666666
519,knn,circles,0.1,10,1,55,0.6666666666666666,0.0,0.6666666666666666
520,knn,circles,0.1,10,2,1,1.0,0.0,1.0
521,knn,circles,0.1,10,2,3,0.7777777777777778,1.0,-0.2222222222222222
522,knn,circles,0.1,10,2,5,0.5555555555555556,1.0,-0.4444444444444444
523,knn,circles,0.1,10,2,11,0.5555555555555556,1.0,-0.4444444444444444
524,knn,circles,0.1,10,2,21,0.5555555555555556,1.0,-0.4444444444444444
525,knn,circles,0.1,10,2,31,0.5555555555555556,1.0,-0.4444444444444444
526,knn,circles,0.1,10,2,41,0.5555555555555556,1.0,-0.4444444444444444
527,knn,circles,0.1,10,2,51,0.5555555555555556,1.0,-0.4444444444444444
528,knn,circles,0.1,10,2,53,0.5555555555555556,1.0,-0.4444444444444444
529,knn,circles,0.1,10,2,55,0.5555555555555556,1.0,-0.4444444444444444
530,knn,circles,0.1,10,3,1,1.0,0.0,1.0
531,knn,circles,0.1,10,3,3,0.7777777777777778,0.0,0.7777777777777778
532,knn,circles,0.1,10,3,5,0.6666666666666666,0.0,0.6666666666666666
533,knn,circles,0.1,10,3,11,0.6666666666666666,0.0,0.6666666666666666
534,knn,circles,0.1,10,3,21,0.6666666666666666,0.0,0.6666666666666666
535,knn,circles,0.1,10,3,31,0.6666666666666666,0.0,0.6666666666666666
536,knn,circles,0.1,10,3,41,0.6666666666666666,0.0,0.6666666666666666
537,knn,circles,0.1,10,3,51,0.6666666666666666,0.0,0.6666666666666666
538,knn,circles,0.1,10,3,53,0.6666666666666666,0.0,0.6666666666666666
539,knn,circles,0.1,10,3,55,0.6666666666666666,0.0,0.6666666666666666
540,knn,circles,0.1,10,4,1,1.0,1.0,0.0
541,knn,circles,0.1,10,4,3,0.7777777777777778,1.0,-0.2222222222222222
542,knn,circles,0.1,10,4,5,0.5555555555555556,1.0,-0.4444444444444444
543,knn,circles,0.1,10,4,11,0.5555555555555556,1.0,-0.4444444444444444
544,knn,circles,0.1,10,4,21,0.5555555555555556,1.0,-0.4444444444444444
545,knn,circles,0.1,10,4,31,0.5555555555555556,1.0,-0.4444444444444444
546,knn,circles,0.1,10,4,41,0.5555555555555556,1.0,-0.4444444444444444
547,knn,circles,0.1,10,4,51,0.5555555555555556,1.0,-0.4444444444444444
548,knn,circles,0.1,10,4,53,0.5555555555555556,1.0,-0.4444444444444444
549,knn,circles,0.1,10,4,55,0.5555555555555556,1.0,-0.4444444444444444
550,knn,circles,0.1,10,5,1,1.0,0.0,1.0
551,knn,circles,0.1,10,5,3,0.7777777777777778,1.0,-0.2222222222222222
552,knn,circles,0.1,10,5,5,0.5555555555555556,1.0,-0.4444444444444444
553,knn,circles,0.1,10,5,11,0.5555555555555556,1.0,-0.4444444444444444
554,knn,circles,0.1,10,5,21,0.5555555555555556,1.0,-0.4444444444444444
555,knn,circles,0.1,10,5,31,0.5555555555555556,1.0,-0.4444444444444444
556,knn,circles,0.1,10,5,41,0.5555555555555556,1.0,-0.4444444444444444
557,knn,circles,0.1,10,5,51,0.5555555555555556,1.0,-0.4444444444444444
558,knn,circles,0.1,10,5,53,0.5555555555555556,1.0,-0.4444444444444444
559,knn,circles,0.1,10,5,55,0.5555555555555556,1.0,-0.4444444444444444
560,knn,circles,0.1,10,6,1,1.0,1.0,0.0
561,knn,circles,0.1,10,6,3,0.7777777777777778,1.0,-0.2222222222222222
562,knn,circles,0.1,10,6,5,0.5555555555555556,1.0,-0.4444444444444444
563,knn,circles,0.1,10,6,11,0.5555555555555556,1.0,-0.4444444444444444
564,knn,circles,0.1,10,6,21,0.5555555555555556,1.0,-0.4444444444444444
565,knn,circles,0.1,10,6,31,0.5555555555555556,1.0,-0.4444444444444444
566,knn,circles,0.1,10,6,41,0.5555555555555556,1.0,-0.4444444444444444
567,knn,circles,0.1,10,6,51,0.5555555555555556,1.0,-0.4444444444444444
568,knn,circles,0.1,10,6,53,0.5555555555555556,1.0,-0.4444444444444444
569,knn,circles,0.1,10,6,55,0.5555555555555556,1.0,-0.4444444444444444
570,knn,circles,0.1,10,7,1,1.0,0.0,1.0
571,knn,circles,0.1,10,7,3,0.7777777777777778,1.0,-0.2222222222222222
572,knn,circles,0.1,10,7,5,0.5555555555555556,1.0,-0.4444444444444444
573,knn,circles,0.1,10,7,11,0.5555555555555556,1.0,-0.4444444444444444
574,knn,circles,0.1,10,7,21,0.5555555555555556,1.0,-0.4444444444444444
575,knn,circles,0.1,10,7,31,0.5555555555555556,1.0,-0.4444444444444444
576,knn,circles,0.1,10,7,41,0.5555555555555556,1.0,-0.4444444444444444
577,knn,circles,0.1,10,7,51,0.5555555555555556,1.0,-0.4444444444444444
578,knn,circles,0.1,10,7,53,0.5555555555555556,1.0,-0.4444444444444444
579,knn,circles,0.1,10,7,55,0.5555555555555556,1.0,-0.4444444444444444
580,knn,circles,0.1,10,8,1,1.0,0.0,1.0
581,knn,circles,0.1,10,8,3,0.7777777777777778,0.0,0.7777777777777778
582,knn,circles,0.1,10,8,5,0.6666666666666666,0.0,0.6666666666666666
583,knn,circles,0.1,10,8,11,0.6666666666666666,0.0,0.6666666666666666
584,knn,circles,0.1,10,8,21,0.6666666666666666,0.0,0.6666666666666666
585,knn,circles,0.1,10,8,31,0.6666666666666666,0.0,0.6666666666666666
586,knn,circles,0.1,10,8,41,0.6666666666666666,0.0,0.6666666666666666
587,knn,circles,0.1,10,8,51,0.6666666666666666,0.0,0.6666666666666666
588,knn,circles,0.1,10,8,53,0.6666666666666666,0.0,0.6666666666666666
589,knn,circles,0.1,10,8,55,0.6666666666666666,0.0,0.6666666666666666
590,knn,circles,0.1,10,9,1,1.0,0.0,1.0
591,knn,circles,0.1,10,9,3,0.7777777777777778,0.0,0.7777777777777778
592,knn,circles,0.1,10,9,5,0.6666666666666666,0.0,0.6666666666666666
593,knn,circles,0.1,10,9,11,0.6666666666666666,0.0,0.6666666666666666
594,knn,circles,0.1,10,9,21,0.6666666666666666,0.0,0.6666666666666666
595,knn,circles,0.1,10,9,31,0.6666666666666666,0.0,0.6666666666666666
596,knn,circles,0.1,10,9,41,0.6666666666666666,0.0,0.6666666666666666
597,knn,circles,0.1,10,9,51,0.6666666666666666,0.0,0.6666666666666666
598,knn,circles,0.1,10,9,53,0.6666666666666666,0.0,0.6666666666666666
599,knn,circles,0.1,10,9,55,0.6666666666666666,0.0,0.6666666666666666
600,knn,circles,0.1,50,0,1,1.0,0.8,0.19999999999999996
601,knn,circles,0.1,50,0,3,0.8888888888888888,1.0,-0.11111111111111116
602,knn,circles,0.1,50,0,5,0.7333333333333333,0.6,0.1333333333333333
603,knn,circles,0.1,50,0,11,0.6222222222222222,0.8,-0.1777777777777778
604,knn,circles,0.1,50,0,21,0.5555555555555556,0.6,-0.0444444444444444
605,knn,circles,0.1,50,0,31,0.5111111111111111,0.6,-0.0888888888888889
606,knn,circles,0.1,50,0,41,0.5111111111111111,0.6,-0.0888888888888889
607,knn,circles,0.1,50,0,51,0.6888888888888889,0.6,0.0888888888888889
608,knn,circles,0.1,50,0,53,0.6888888888888889,0.6,0.0888888888888889
609,knn,circles,0.1,50,0,55,0.6888888888888889,0.6,0.0888888888888889
610,knn,circles,0.1,50,1,1,1.0,0.6,0.4
611,knn,circles,0.1,50,1,3,0.9111111111111111,0.6,0.3111111111111111
612,knn,circles,0.1,50,1,5,0.8,0.6,0.20000000000000007
613,knn,circles,0.1,50,1,11,0.6222222222222222,0.6,0.022222222222222254
614,knn,circles,0.1,50,1,21,0.4444444444444444,0.6,-0.15555555555555556
615,knn,circles,0.1,50,1,31,0.5555555555555556,0.6,-0.0444444444444444
616,knn,circles,0.1,50,1,41,0.5111111111111111,0.6,-0.0888888888888889
617,knn,circles,0.1,50,1,51,0.7111111111111111,0.4,0.3111111111111111
618,knn,circles,0.1,50,1,53,0.7111111111111111,0.4,0.3111111111111111
619,knn,circles,0.1,50,1,55,0.7111111111111111,0.4,0.3111111111111111
620,knn,circles,0.1,50,2,1,1.0,0.6,0.4
621,knn,circles,0.1,50,2,3,0.8666666666666667,0.4,0.4666666666666667
622,knn,circles,0.1,50,2,5,0.8222222222222222,0.2,0.6222222222222222
623,knn,circles,0.1,50,2,11,0.7111111111111111,0.2,0.5111111111111111
624,knn,circles,0.1,50,2,21,0.5777777777777777,0.4,0.1777777777777777
625,knn,circles,0.1,50,2,31,0.5111111111111111,0.6,-0.0888888888888889
626,knn,circles,0.1,50,2,41,0.5111111111111111,0.6,-0.0888888888888889
627,knn,circles,0.1,50,2,51,0.7555555555555555,0.2,0.5555555555555556
628,knn,circles,0.1,50,2,53,0.7555555555555555,0.2,0.5555555555555556
629,knn,circles,0.1,50,2,55,0.7555555555555555,0.2,0.5555555555555556
630,knn,circles,0.1,50,3,1,1.0,1.0,0.0
631,knn,circles,0.1,50,3,3,0.8888888888888888,1.0,-0.11111111111111116
632,knn,circles,0.1,50,3,5,0.7777777777777778,1.0,-0.2222222222222222
633,knn,circles,0.1,50,3,11,0.6,0.6,0.0
634,knn,circles,0.1,50,3,21,0.5111111111111111,0.6,-0.0888888888888889
635,knn,circles,0.1,50,3,31,0.5111111111111111,0.8,-0.288888888888889
636,knn,circles,0.1,50,3,41,0.5111111111111111,0.8,-0.288888888888889
637,knn,circles,0.1,50,3,51,0.6888888888888889,0.8,-0.11111111111111116
638,knn,circles,0.1,50,3,53,0.6888888888888889,0.8,-0.11111111111111116
639,knn,circles,0.1,50,3,55,0.6888888888888889,0.8,-0.11111111111111116
640,knn,circles,0.1,50,4,1,1.0,0.8,0.19999999999999996
641,knn,circles,0.1,50,4,3,0.8888888888888888,0.8,0.0888888888888888
642,knn,circles,0.1,50,4,5,0.8,0.6,0.20000000000000007
643,knn,circles,0.1,50,4,11,0.6888888888888889,0.6,0.0888888888888889
644,knn,circles,0.1,50,4,21,0.5777777777777777,0.2,0.3777777777777777
645,knn,circles,0.1,50,4,31,0.4888888888888889,0.6,-0.1111111111111111
646,knn,circles,0.1,50,4,41,0.5111111111111111,0.8,-0.288888888888889
647,knn,circles,0.1,50,4,51,0.6888888888888889,0.6,0.0888888888888889
648,knn,circles,0.1,50,4,53,0.6888888888888889,0.6,0.0888888888888889
649,knn,circles,0.1,50,4,55,0.6888888888888889,0.6,0.0888888888888889
650,knn,circles,0.1,50,5,1,1.0,0.8,0.19999999999999996
651,knn,circles,0.1,50,5,3,0.9111111111111111,0.8,0.11111111111111105
652,knn,circles,0.1,50,5,5,0.8222222222222222,0.6,0.2222222222222222
653,knn,circles,0.1,50,5,11,0.6888888888888889,0.4,0.28888888888888886
654,knn,circles,0.1,50,5,21,0.5555555555555556,0.2,0.35555555555555557
655,knn,circles,0.1,50,5,31,0.5555555555555556,0.2,0.35555555555555557
656,knn,circles,0.1,50,5,41,0.5555555555555556,0.2,0.35555555555555557
657,knn,circles,0.1,50,5,51,0.6444444444444445,0.4,0.24444444444444446
658,knn,circles,0.1,50,5,53,0.6444444444444445,0.4,0.24444444444444446
659,knn,circles,0.1,50,5,55,0.6444444444444445,0.4,0.24444444444444446
660,knn,circles,0.1,50,6,1,1.0,1.0,0.0
661,knn,circles,0.1,50,6,3,0.8444444444444444,0.8,0.0444444444444444
662,knn,circles,0.1,50,6,5,0.7777777777777778,0.6,0.1777777777777778
663,knn,circles,0.1,50,6,11,0.6,0.6,0.0
664,knn,circles,0.1,50,6,21,0.5333333333333333,0.2,0.3333333333333333
665,knn,circles,0.1,50,6,31,0.5333333333333333,0.4,0.1333333333333333
666,knn,circles,0.1,50,6,41,0.5333333333333333,0.4,0.1333333333333333
667,knn,circles,0.1,50,6,51,0.6888888888888889,0.6,0.0888888888888889
668,knn,circles,0.1,50,6,53,0.6888888888888889,0.6,0.0888888888888889
669,knn,circles,0.1,50,6,55,0.6888888888888889,0.6,0.0888888888888889
670,knn,circles,0.1,50,7,1,1.0,1.0,0.0
671,knn,circles,0.1,50,7,3,0.8888888888888888,1.0,-0.11111111111111116
672,knn,circles,0.1,50,7,5,0.7777777777777778,0.8,-0.022222222222222254
673,knn,circles,0.1,50,7,11,0.6666666666666666,0.6,0.06666666666666665
674,knn,circles,0.1,50,7,21,0.5111111111111111,0.8,-0.288888888888889
675,knn,circles,0.1,50,7,31,0.5111111111111111,0.6,-0.0888888888888889
676,knn,circles,0.1,50,7,41,0.5111111111111111,0.6,-0.0888888888888889
677,knn,circles,0.1,50,7,51,0.6888888888888889,0.6,0.0888888888888889
678,knn,circles,0.1,50,7,53,0.6888888888888889,0.6,0.0888888888888889
679,knn,circles,0.1,50,7,55,0.6888888888888889,0.6,0.0888888888888889
680,knn,circles,0.1,50,8,1,1.0,0.8,0.19999999999999996
681,knn,circles,0.1,50,8,3,0.8666666666666667,0.6,0.2666666666666667
682,knn,circles,0.1,50,8,5,0.8,0.6,0.20000000000000007
683,knn,circles,0.1,50,8,11,0.6666666666666666,0.6,0.06666666666666665
684,knn,circles,0.1,50,8,21,0.5777777777777777,0.4,0.1777777777777777
685,knn,circles,0.1,50,8,31,0.5333333333333333,0.4,0.1333333333333333
686,knn,circles,0.1,50,8,41,0.5333333333333333,0.4,0.1333333333333333
687,knn,circles,0.1,50,8,51,0.6888888888888889,0.6,0.0888888888888889
688,knn,circles,0.1,50,8,53,0.6888888888888889,0.6,0.0888888888888889
689,knn,circles,0.1,50,8,55,0.6888888888888889,0.6,0.0888888888888889
690,knn,circles,0.1,50,9,1,1.0,0.4,0.6
691,knn,circles,0.1,50,9,3,0.9333333333333333,0.4,0.5333333333333333
692,knn,circles,0.1,50,9,5,0.8222222222222222,0.4,0.42222222222222217
693,knn,circles,0.1,50,9,11,0.7777777777777778,0.2,0.5777777777777777
694,knn,circles,0.1,50,9,21,0.6,0.2,0.39999999999999997
695,knn,circles,0.1,50,9,31,0.5555555555555556,0.2,0.35555555555555557
696,knn,circles,0.1,50,9,41,0.5555555555555556,0.2,0.35555555555555557
697,knn,circles,0.1,50,9,51,0.7111111111111111,0.2,0.5111111111111111
698,knn,circles,0.1,50,9,53,0.7111111111111111,0.2,0.5111111111111111
699,knn,circles,0.1,50,9,55,0.7111111111111111,0.2,0.5111111111111111
700,knn,circles,0.1,100,0,1,1.0,0.7,0.30000000000000004
701,knn,circles,0.1,100,0,3,0.8888888888888888,0.8,0.0888888888888888
702,knn,circles,0.1,100,0,5,0.8222222222222222,0.6,0.2222222222222222
703,knn,circles,0.1,100,0,11,0.7333333333333333,0.6,0.1333333333333333
704,knn,circles,0.1,100,0,21,0.6111111111111112,0.6,0.011111111111111183
705,knn,circles,0.1,100,0,31,0.6333333333333333,0.6,0.033333333333333326
706,knn,circles,0.1,100,0,41,0.5555555555555556,0.6,-0.0444444444444444
707,knn,circles,0.1,100,0,51,0.5555555555555556,0.6,-0.0444444444444444
708,knn,circles,0.1,100,0,53,0.5555555555555556,0.6,-0.0444444444444444
709,knn,circles,0.1,100,0,55,0.5555555555555556,0.6,-0.0444444444444444
710,knn,circles,0.1,100,1,1,1.0,1.0,0.0
711,knn,circles,0.1,100,1,3,0.8666666666666667,0.7,0.16666666666666674
712,knn,circles,0.1,100,1,5,0.8111111111111111,0.8,0.011111111111111072
713,knn,circles,0.1,100,1,11,0.7333333333333333,0.7,0.033333333333333326
714,knn,circles,0.1,100,1,21,0.6333333333333333,0.6,0.033333333333333326
715,knn,circles,0.1,100,1,31,0.6444444444444445,0.7,-0.05555555555555547
716,knn,circles,0.1,100,1,41,0.5444444444444444,0.7,-0.15555555555555556
717,knn,circles,0.1,100,1,51,0.5444444444444444,0.7,-0.15555555555555556
718,knn,circles,0.1,100,1,53,0.5555555555555556,0.7,-0.14444444444444438
719,knn,circles,0.1,100,1,55,0.5444444444444444,0.7,-0.15555555555555556
720,knn,circles,0.1,100,2,1,1.0,0.4,0.6
721,knn,circles,0.1,100,2,3,0.9,0.5,0.4
722,knn,circles,0.1,100,2,5,0.8333333333333334,0.5,0.33333333333333337
723,knn,circles,0.1,100,2,11,0.7555555555555555,0.5,0.25555555555555554
724,knn,circles,0.1,100,2,21,0.6111111111111112,0.6,0.011111111111111183
725,knn,circles,0.1,100,2,31,0.6111111111111112,0.4,0.21111111111111114
726,knn,circles,0.1,100,2,41,0.5666666666666667,0.5,0.06666666666666665
727,knn,circles,0.1,100,2,51,0.5666666666666667,0.5,0.06666666666666665
728,knn,circles,0.1,100,2,53,0.5666666666666667,0.5,0.06666666666666665
729,knn,circles,0.1,100,2,55,0.5666666666666667,0.5,0.06666666666666665
730,knn,circles,0.1,100,3,1,1.0,0.9,0.09999999999999998
